"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3257","RT @DivyaSoti: Sources: Indian Air Force targeted rear bases of Jaish e Mohammad in Khyber Pakhthunkhwa to add element of surprise. Pakista…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300271471726592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_tripathi_3367",341,TRUE,FALSE,NA,NA
"3258","RT @RashminPulekar: Pakistan should be extremely grateful to #indianairforce For bombing terrorists camps in Pakistan. Pakistan anyway says…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300270372679681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nimishealer",269,TRUE,FALSE,NA,NA
"3259","RT @SirJadeja: Because first you have to catch someone to 'let them go'. <U+0001F637><U+0001F62C><U+0001F602> #SurgicalStrike2 #Balakot https://t.co/xidjZQcYeP",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300270091653120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imVINASHAK",367,TRUE,FALSE,NA,NA
"3260","RT @SushantBSinha: Strike on #Balakot shows India's Maturity as a Nation.We could hv hit back badly &amp; could hv destroyed Civil installation…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300269768761344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAn0nym0usGal",1335,TRUE,FALSE,NA,NA
"3261","RT @zone5aviation: Balakot is PAKISTAN proper, not PoK. Also a known Jaish training area. Without official (Indian) word, one is cautiously…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300268942643200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VarshaThacker",294,TRUE,FALSE,NA,NA
"3262","RT @timesofindia: .@IAF_MCC strike in Pakistan killed 300 terrorists: Reuters quoting government source

Keep following our LIVE blog for m…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300268615290880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukirush",48,TRUE,FALSE,NA,NA
"3263","RT @RaghuramanMenon: How Many Medals will be Awarded to Generals of Pindi for this Mega Moral Victory? #PulwamaRevenge #IndiaStrikesBack #I…",FALSE,0,NA,2019-02-26 07:43:21,FALSE,NA,"1100300268116168704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashishtrpathi1",1,TRUE,FALSE,NA,NA
"3264","@ZesHPirzadA unlike radio pakistan and ptv,  only bbc was giving "" news""  during 1971 war 
same happening now… https://t.co/4fWuTKIXN8",FALSE,0,"ZesHPirzadA",2019-02-26 07:43:21,TRUE,"1100298960655314944","1100300267520749568","19381607","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qurat_tal64",0,FALSE,FALSE,NA,NA
"3265","RT @chitraSD: Monitoring wires from 0500 IST. Almost inexistent international reporting (wires) on #Balakot. At 13 hrs IST, European capita…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300267117899777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fight4URIndia",11,TRUE,FALSE,NA,NA
"3266","RT @ik_taraa: Meanwhile Pakistan getting ready with it's answer to #IndianAirForce 's MIG 2000.
#surgicalstrike2 
#Balakot 
#PKMKB https://…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300266627313664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JituSin40454849",5,TRUE,FALSE,NA,NA
"3267","I salute #IndianAirForce #IndiaStrikesBack #<U+091C><U+092F>_<U+0939><U+093F><U+0902><U+0926><U+0001F1EE><U+0001F1F3> #Balakot #howsthejosh #IndianArmyOurPride #IndianArmy",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300266606215169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishwas_gavhane",0,FALSE,FALSE,NA,NA
"3268","RT @samirsaran: .@VijayGokhale59 : India struck #Jaish terror camp in Balakot run by terrorist Ustaad Gohri, brother in law of Masood Azhar…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300266476318721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsr_n",161,TRUE,FALSE,NA,NA
"3269","RT @FayyazShots: Indian Morons,
Your coward air force dropped bombs on our trees in #Balakot and ran away like losers. We will avenge for e…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300266304237568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achyuth_Acchu",193,TRUE,FALSE,NA,NA
"3270","Press F to show respect .
#PakistanArmy #Pakistan #Balakot #Surgicalstrike2 https://t.co/4bWFcPVRxu",FALSE,2,NA,2019-02-26 07:43:20,FALSE,NA,"1100300266149199873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apka_hamdard_",0,FALSE,FALSE,NA,NA
"3271","RT @PandaJay: #JaishEMohammad is ""banned"" in Pakistan since 2002, but keeps facilitating attacks on India regularly.
It is an ongoing, unde…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300265905885184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","speakout_speak",147,TRUE,FALSE,NA,NA
"3272","RT @FarhanKVirk: This is the truth of false propaganda Indian media kept spreading. 
8 conifers, 10 oxygen molecules and 20 earthworms suff…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300265566232576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SQ190",32,TRUE,FALSE,NA,NA
"3273","RT @Rezhasan: Also confirmed from sources on Indian side - this was #Balakot in Khyber Pakhtunkhwa.",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300265218080768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhushnoodAliK15",106,TRUE,FALSE,NA,NA
"3274","Play real fixed matches here.
Join now..https://t.co/1vRpEM6vUC 

#TuesdayThoughts #MainaAndKingangi… https://t.co/osIBFAVnEq",FALSE,1,NA,2019-02-26 07:43:20,TRUE,NA,"1100300265188741120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swissbetintl",0,FALSE,FALSE,NA,NA
"3275","RT @AftabAfridiPTI: First of all Aircraft droped payload near Balakot Sector Near AJK not Balakot City Abottabad secondly an aircraft drops…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300265008308225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qaiserthethia",141,TRUE,FALSE,NA,NA
"3276","RT @SirJadeja: Pakistan's stupid claim that #IndianAirForce fighter jets entered &amp; dropped payload but there's no casualty reminds me of th…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300263804493825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSD2019",2309,TRUE,FALSE,NA,NA
"3277","RT @gauravcsawant: Credible Int received JeM was planning more suicide attacks on India. Pre emptive strike at Balakot. Many terrorists kil…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300263754252288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","better_delhincr",334,TRUE,FALSE,NA,NA
"3278","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300263586447361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZubairGishkori",8560,TRUE,FALSE,NA,NA
"3279","We had to know this, that's worship for today's strike <U+0001F1EE><U+0001F1F3><U+0001F60D> 
#Surgicalstrike2 #Balakot #IndiaStrikesBack https://t.co/FDPi5sH1kC",FALSE,9,NA,2019-02-26 07:43:20,FALSE,NA,"1100300263456305153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manusharps",2,FALSE,FALSE,NA,NA
"3280","RT @vogul1960: What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back from #Balakot they also counted 3…",FALSE,0,NA,2019-02-26 07:43:20,FALSE,NA,"1100300263267676160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamwaled",1938,TRUE,FALSE,NA,NA
"3281","RT @abhijitmajumder: This is not #surgicalstrike2.
#Balakot is in Khyber Pakhtunkhwa, just 60 km or so from Abbottabad where Pakistan milit…",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300262869069824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hardcorebanda",2683,TRUE,FALSE,NA,NA
"3282","RT @abuasimazmi: Salute to the #indianairforce for their bravery &amp; avenging the death of our martyrs who died in pulwama attack. 

It is th…",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300262667804672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ujjwalyadav18",23,TRUE,FALSE,NA,NA
"3283","@sarkarvj062 @BBCWorld What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back f… https://t.co/gX7JvXIuE9",FALSE,0,"sarkarvj062",2019-02-26 07:43:19,TRUE,"1100294973642047488","1100300262261080064","3316355736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SalmanShad8",0,FALSE,FALSE,NA,NA
"3284","Indian planes attack terrorist targets in Balakot. War has begun? This attack raises serious questions about Pakist… https://t.co/43SsqQAgHg",FALSE,0,NA,2019-02-26 07:43:19,TRUE,NA,"1100300261866827776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngnrAf_",0,FALSE,FALSE,NA,NA
"3285","#Balakot #IndiaStrikesBack #Surgicalstrike2 Next thing to be done is transfer @sherryontopp  to terrorist nation. Break his bones",FALSE,1,NA,2019-02-26 07:43:19,FALSE,NA,"1100300261329907712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayush2571",0,FALSE,FALSE,NA,NA
"3286","RT @Falana_Dimka: Shortage for Itchguard ointment found in Pakistan. Graphs showing sudden demand for ointment since yesterday. Itchguard P…",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300261229096961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Okay_Bye___",2,TRUE,FALSE,NA,NA
"3287","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300260960808960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","safderawan9511",8560,TRUE,FALSE,NA,NA
"3288","RT @mentionarslan: One tree martyred in #balakot
Modi ji ae mazaq ae<U+0001F602>
#PakistanArmy 
#Balakot https://t.co/oT7FiCKBSk",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300260663087104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjaym31412002",73,TRUE,FALSE,NA,NA
"3289","RT @pid_gov: Indian aircrafts intruded from Muzaffarabad sector. Facing timely and effective response from Pakistan Air Force, released pay…",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300260331515904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Naghman11774533",524,TRUE,FALSE,NA,NA
"3290","RT @mazdaki: Because @ImranKhanPTI said: give peace a chance?!
#Balakot #Pulwama https://t.co/ugH7NKmKxH",FALSE,0,NA,2019-02-26 07:43:19,FALSE,NA,"1100300259811569664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AemunSh3rwanee_",95,TRUE,FALSE,NA,NA
"3291","@ektaravikapoor 44 killed in #PulwanaAttack &amp; in revenge #IAF destroyed our 8 Trees in #Balakot .

Still we Are 36 ahead <U+0001F92A><U+0001F601>",FALSE,0,"ektaravikapoor",2019-02-26 07:43:18,FALSE,"1100293008967184384","1100300258305867781","848811463963574272","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zainulabdnzain",0,FALSE,FALSE,NA,NA
"3292","@ANI @taran_adarsh One Kashmiri boy killed 45 Indian soldiers with 200kg of explosive. 5 Indian jets killed bunch o… https://t.co/xqXKKRZwWQ",FALSE,0,"ANI",2019-02-26 07:43:18,TRUE,"1100274338052227074","1100300258066743297","355989081","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaynahfaisal",0,FALSE,FALSE,NA,NA
"3293","#SurgicalStrike2 lasted for 21 minutes.

#Balakot Attack - Between 3:45 AM to 3:53 AM

#Muzaffarabad Attack - Betwe… https://t.co/afIegWy3lU",FALSE,0,NA,2019-02-26 07:43:18,TRUE,NA,"1100300256703467520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j_m_jadeja",0,FALSE,FALSE,NA,NA
"3294","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:43:18,FALSE,NA,"1100300256640589824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iAam1r",8560,TRUE,FALSE,NA,NA
"3295","RT @ShivAroor: Full text of the Indian Foreign Secretary’s statement in India’s air strikes in Balakot (Pakistan, not PoK). #IndiaStrikesBa…",FALSE,0,NA,2019-02-26 07:43:18,FALSE,NA,"1100300255902367750",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamvishnubansal",423,TRUE,FALSE,NA,NA
"3296","@DennisCricket_ 1000 kg and no one died on the other hand 300kg and 45 dogs died...<U+0001F606><U+0001F606><U+0001F606> I think there's something wr… https://t.co/4WoUY7SFA8",FALSE,0,"DennisCricket_",2019-02-26 07:43:18,TRUE,"1100265389110349825","1100300255898361856","1289847366","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamnaeemwaqas",0,FALSE,FALSE,NA,NA
"3297","RT @bhartijainTOI: So it is now clear that air strikes by IAF were not in PoK but much beyond in Balakot, Khyber Pakhtunwa. That houses one…",FALSE,0,NA,2019-02-26 07:43:18,FALSE,NA,"1100300255663251456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mishrarun20",92,TRUE,FALSE,NA,NA
"3298","@Abhi20may @IamYashKr @MonaAlamm 44 killed in #PulwanaAttack &amp; in revenge #IAF  destroyed our 8 Trees in #Balakot .… https://t.co/TO3LHO1wom",FALSE,0,"Abhi20may",2019-02-26 07:43:18,TRUE,"1100299305213022208","1100300255591952385","755374131743449088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahadkz155",0,FALSE,FALSE,NA,NA
"3299","RT @TrulyMonica: Pakistan caught in catch-22 situation. If it responds militarily to #Balakot , its lies on controlling terror will be caug…",FALSE,0,NA,2019-02-26 07:43:18,FALSE,NA,"1100300255072059394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parekh_virag",47,TRUE,FALSE,NA,NA
"3300","RT @UnSubtleDesi: Don’t call this a surgical strike. Pakistan itself claims that we reached Balakot. That’s in Khyber-Pakhtunkhwa, deep ins…",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300254405001216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gauravtripathy",1972,TRUE,FALSE,NA,NA
"3301","RT @pid_gov: Indian aircrafts intruded from Muzaffarabad sector. Facing timely and effective response from Pakistan Air Force, released pay…",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300253461467136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BasitGhafoor",524,TRUE,FALSE,NA,NA
"3302","RT @SirJadeja: Last time Pakistan said Surgical Strike didn't happen at all. This time they are admitting the fighter jets entered Pakistan…",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300253343797250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhavya47691945",1224,TRUE,FALSE,NA,NA
"3303","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300252345786368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ukdon2013",8560,TRUE,FALSE,NA,NA
"3304","Here`s why Indian Armed Forces chose Balakot to attack Pakistan-based Jaish-e-Mohammed https://t.co/wwH53v8A4j",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300251485954049",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IndiaIndiaNews",0,FALSE,FALSE,NA,NA
"3305","RT @mosharrafzaidi: The debate about which Balakot the DG ISPR mentions in his tweet needs to be resolved by him, through a clarification.…",FALSE,0,NA,2019-02-26 07:43:17,FALSE,NA,"1100300251284598784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aditya_chaudry",274,TRUE,FALSE,NA,NA
"3306","RT @chitraSD: Monitoring wires from 0500 IST. Almost inexistent international reporting (wires) on #Balakot. At 13 hrs IST, European capita…",FALSE,0,NA,2019-02-26 07:43:16,FALSE,NA,"1100300249480945664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","protoiyer",11,TRUE,FALSE,NA,NA
"3307","RT @JosePuliampatta: BALAKOT
At a personal level, I would like to add.
While I am all for very strong retaliation, we should target the mil…",FALSE,0,NA,2019-02-26 07:43:16,FALSE,NA,"1100300248860176384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eme2ul",2,TRUE,FALSE,NA,NA
"3308","RT @pakistanloveha: Today I know how foolish Indian are,
1st) Balakot is small village near LOC opposite poonch district. And they are refe…",FALSE,0,NA,2019-02-26 07:43:16,FALSE,NA,"1100300248730255366",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capricon881983",4,TRUE,FALSE,NA,NA
"3309","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:43:16,FALSE,NA,"1100300248700858368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HB_6612",8560,TRUE,FALSE,NA,NA
"3310","RT @BollywoodGandu: Once again Pakistan gets run-out without knowing what actually happened. #Balakot https://t.co/7u308ohtDU",FALSE,0,NA,2019-02-26 07:43:16,FALSE,NA,"1100300248671498240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HR_PC_fan",450,TRUE,FALSE,NA,NA
